Title,Author,Publisher,Price,Publish_Date,Sales Index,Rating,Year,Month,Category,Gender,Age
[예스리커버] 물고기는 존재하지 않는다,룰루 밀러,곰출판,15300,2021년 12월,211548,9,2024,3,자연과학,0,20
이공계생을 위한 확률과 통계,"안승철, 이광연, 김진수, 박기섭",한빛아카데미,26000,2024년 02월,1488,9,2024,3,자연과학,0,20
과학혁명의 구조,토마스 쿤,까치(까치글방),16200,2013년 09월,18093,10,2024,3,자연과학,0,20
과학으로 보는 문화와 미래 사회,이원하,경북대학교출판부,15000,2022년 11월,3264,10,2024,3,자연과학,0,20
진짜 하루만에 이해하는 정유 · 석유화학 산업,"배진영, 라병호",티더블유아이지,21420,2024년 03월,7272,9.5,2024,3,자연과학,0,20
진짜 하루만에 이해하는 반도체 산업,박진성,티더블유아이지,21420,2023년 02월,26352,,2024,3,자연과학,0,20
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2024,3,자연과학,0,30
수학의 힘,올리버 존슨,더퀘스트,18000,2024년 02월,22953,9,2024,3,자연과학,0,30
[예스리커버] 물고기는 존재하지 않는다,룰루 밀러,곰출판,15300,2021년 12월,211548,9,2024,3,자연과학,0,30
코스모스,칼 에드워드 세이건,사이언스북스,17910,2006년 12월,197538,9.6,2024,3,자연과학,0,30
진짜 하루만에 이해하는 정유 · 석유화학 산업,"배진영, 라병호",티더블유아이지,21420,2024년 03월,7272,10,2024,3,자연과학,0,30
이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,18000,2018년 10월,180759,9.3,2024,3,자연과학,0,30
과학혁명의 구조,토마스 쿤,까치(까치글방),16200,2013년 09월,18093,9,2024,3,자연과학,0,30
나라는 착각,그레고리 번스,흐름출판,19800,2024년 03월,15852,8.8,2024,3,자연과학,0,30
비전공자도 이해할 수 있는 AI 지식,박상길,반니,17820,2023년 04월,44376,9.5,2024,3,자연과학,0,30
데이터는 어떻게 인생의 무기가 되는가,세스 스티븐스 다비도위츠,더퀘스트,16920,2022년 10월,8166,9.4,2024,3,자연과학,0,30
코스모스,칼 에드워드 세이건,사이언스북스,17910,2006년 12월,197538,9.6,2024,3,자연과학,0,40
수학의 힘,올리버 존슨,더퀘스트,18000,2024년 02월,22953,9,2024,3,자연과학,0,40
이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,18000,2018년 10월,180759,9.3,2024,3,자연과학,0,40
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2024,3,자연과학,0,40
침팬지 폴리틱스,"프란스 드 발 글/장대익, 황상익 역",바다출판사,16200,2018년 03월,67032,9.6,2024,3,자연과학,0,40
[예스리커버] 물고기는 존재하지 않는다,룰루 밀러,곰출판,15300,2021년 12월,211548,9,2024,3,자연과학,0,40
과학혁명의 구조,토마스 쿤,까치(까치글방),16200,2013년 09월,18093,9,2024,3,자연과학,0,40
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2024,3,자연과학,0,40
나라는 착각,그레고리 번스,흐름출판,19800,2024년 03월,15852,8.8,2024,3,자연과학,0,40
의학의 대가들,앤드루 램,상상스퀘어,22500,2023년 09월,43419,9.7,2024,3,자연과학,0,40
의학의 대가들,앤드루 램,상상스퀘어,22500,2023년 09월,43419,9.7,2024,3,자연과학,0,50
수학의 힘,올리버 존슨,더퀘스트,18000,2024년 02월,22953,9,2024,3,자연과학,0,50
침팬지 폴리틱스,"프란스 드 발 글/장대익, 황상익 역",바다출판사,16200,2018년 03월,67032,9.6,2024,3,자연과학,0,50
코스모스,칼 에드워드 세이건,사이언스북스,17910,2006년 12월,197538,9.6,2024,3,자연과학,0,50
이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,18000,2018년 10월,180759,9.3,2024,3,자연과학,0,50
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2024,3,자연과학,0,50
과학혁명의 구조,토마스 쿤,까치(까치글방),16200,2013년 09월,18093,9,2024,3,자연과학,0,50
나라는 착각,그레고리 번스,흐름출판,19800,2024년 03월,15852,8.8,2024,3,자연과학,0,50
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2024,3,자연과학,0,50
세포의 노래,싯다르타 무케르지,까치(까치글방),26820,2024년 02월,8211,10,2024,3,자연과학,0,50
의학의 대가들,앤드루 램,상상스퀘어,22500,2023년 09월,43419,9.7,2024,3,자연과학,0,60
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2024,3,자연과학,0,60
나라는 착각,그레고리 번스,흐름출판,19800,2024년 03월,15852,8.8,2024,3,자연과학,0,60
세포의 노래,싯다르타 무케르지,까치(까치글방),26820,2024년 02월,8211,10,2024,3,자연과학,0,60
침팬지 폴리틱스,"프란스 드 발 글/장대익, 황상익 역",바다출판사,16200,2018년 03월,67032,9.6,2024,3,자연과학,0,60
수학의 힘,올리버 존슨,더퀘스트,18000,2024년 02월,22953,9,2024,3,자연과학,0,60
코스모스,칼 에드워드 세이건,사이언스북스,17910,2006년 12월,197538,9.6,2024,3,자연과학,0,60
제정신이라는 착각,필리프 슈테르처,김영사,16920,2023년 09월,35913,9.4,2024,3,자연과학,0,60
패턴 시커,사이먼 배런코언,디플롯,22320,2024년 02월,6000,10,2024,3,자연과학,0,60
나 없이는 존재하지 않는 세상,카를로 로벨리,쌤앤파커스,16200,2023년 12월,40374,9.3,2024,3,자연과학,0,60
[예스리커버] 물고기는 존재하지 않는다,룰루 밀러,곰출판,15300,2021년 12월,211548,9,2024,4,자연과학,1,10
이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,18000,2018년 10월,180759,9.3,2024,4,자연과학,1,10
닥터프렌즈의 오마이갓 세계사,이낙준(한산이가),김영사,18900,2024년 04월,14106,9.9,2024,4,자연과학,1,10
코스모스,칼 에드워드 세이건,사이언스북스,17910,2006년 12월,197538,9.6,2024,4,자연과학,1,10
"질병 정복의 꿈, 바이오 사이언스",이성규,MID 엠아이디,14400,2023년 12월,5451,9.3,2024,4,자연과학,1,10
미적분의 쓸모,한화택,더퀘스트,17550,2022년 05월,27411,9.6,2024,4,자연과학,1,10
유전자를 알면 장수한다,설재웅,고려의학,13000,2022년 02월,7611,9.9,2024,4,자연과학,1,10
생물과 무생물 사이,후쿠오카 신이치,은행나무,12600,2008년 06월,3936,9.1,2024,4,자연과학,1,10
동물을 위한 정의,마사 너스바움,알레,22500,2023년 12월,4074,9.7,2024,4,자연과학,1,10
비전공자도 이해할 수 있는 AI 지식,박상길,반니,17820,2023년 04월,44376,9.5,2024,4,자연과학,1,10
[예스리커버] 물고기는 존재하지 않는다,룰루 밀러,곰출판,15300,2021년 12월,211548,9,2024,4,자연과학,1,20
닥터프렌즈의 오마이갓 세계사,이낙준(한산이가),김영사,18900,2024년 04월,14106,9.9,2024,4,자연과학,1,20
이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,18000,2018년 10월,180759,9.3,2024,4,자연과학,1,20
코스모스,칼 에드워드 세이건,사이언스북스,17910,2006년 12월,197538,9.6,2024,4,자연과학,1,20
다정한 것이 살아남는다,"브라이언 헤어, 버네사 우즈",디플롯,19800,2021년 07월,59199,9.1,2024,4,자연과학,1,20
2024 에듀윌 건설안전기사 필기 7개년 기출문제집,"김충민, 김민수 편저",에듀윌,27900,2023년 08월,23358,9.8,2024,4,자연과학,1,20
호르몬은 어떻게 나를 움직이는가,막스 니우도르프,어크로스,19800,2024년 04월,18573,9.6,2024,4,자연과학,1,20
[예스리커버] 하늘과 바람과 별과 인간,김상욱,바다출판사,16020,2023년 05월,140127,9.2,2024,4,자연과학,1,20
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2024,4,자연과학,1,20
세상을 움직이는 놀라운 물리학,유리 비로베츠,미디어숲,16020,2024년 04월,5370,9.9,2024,4,자연과학,1,20
코스모스,칼 에드워드 세이건,사이언스북스,17910,2006년 12월,197538,9.6,2024,4,자연과학,1,30
[예스리커버] 물고기는 존재하지 않는다,룰루 밀러,곰출판,15300,2021년 12월,211548,9,2024,4,자연과학,1,30
호르몬은 어떻게 나를 움직이는가,막스 니우도르프,어크로스,19800,2024년 04월,18573,9.6,2024,4,자연과학,1,30
이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,18000,2018년 10월,180759,9.3,2024,4,자연과학,1,30
닥터프렌즈의 오마이갓 세계사,이낙준(한산이가),김영사,18900,2024년 04월,14106,9.9,2024,4,자연과학,1,30
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2024,4,자연과학,1,30
침팬지 폴리틱스,"프란스 드 발 글/장대익, 황상익 역",바다출판사,16200,2018년 03월,67032,9.6,2024,4,자연과학,1,30
[예스리커버] 하늘과 바람과 별과 인간,김상욱,바다출판사,16020,2023년 05월,140127,9.2,2024,4,자연과학,1,30
드루이드가 되고 싶은 당신을 위한 안내서,프로개,드루이드아일랜드,21600,2023년 09월,26235,10,2024,4,자연과학,1,30
세상을 움직이는 놀라운 물리학,유리 비로베츠,미디어숲,16020,2024년 04월,5370,9.9,2024,4,자연과학,1,30
코스모스,칼 에드워드 세이건,사이언스북스,17910,2006년 12월,197538,9.6,2024,4,자연과학,1,40
이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,18000,2018년 10월,180759,9.3,2024,4,자연과학,1,40
침팬지 폴리틱스,"프란스 드 발 글/장대익, 황상익 역",바다출판사,16200,2018년 03월,67032,9.6,2024,4,자연과학,1,40
[예스리커버] 물고기는 존재하지 않는다,룰루 밀러,곰출판,15300,2021년 12월,211548,9,2024,4,자연과학,1,40
게으른 자를 위한 수상한 화학책,이광렬,블랙피쉬,15750,2024년 03월,19512,9.8,2024,4,자연과학,1,40
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2024,4,자연과학,1,40
호르몬은 어떻게 나를 움직이는가,막스 니우도르프,어크로스,19800,2024년 04월,18573,9.6,2024,4,자연과학,1,40
대부분의 실수는 무리수,이상엽,해나무,15120,2024년 03월,5550,9.7,2024,4,자연과학,1,40
센세이셔널,애슐리 워드,상상스퀘어,19800,2024년 01월,18153,9.3,2024,4,자연과학,1,40
수학의 힘,올리버 존슨,더퀘스트,18000,2024년 02월,22953,9,2024,4,자연과학,1,40
침팬지 폴리틱스,"프란스 드 발 글/장대익, 황상익 역",바다출판사,16200,2018년 03월,67032,9.6,2024,4,자연과학,1,50
코스모스,칼 에드워드 세이건,사이언스북스,17910,2006년 12월,197538,9.6,2024,4,자연과학,1,50
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2024,4,자연과학,1,50
[예스리커버] 물고기는 존재하지 않는다,룰루 밀러,곰출판,15300,2021년 12월,211548,9,2024,4,자연과학,1,50
의학의 대가들,앤드루 램,상상스퀘어,22500,2023년 09월,43419,9.7,2024,4,자연과학,1,50
세상을 움직이는 놀라운 물리학,유리 비로베츠,미디어숲,16020,2024년 04월,5370,9.9,2024,4,자연과학,1,50
이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,18000,2018년 10월,180759,9.3,2024,4,자연과학,1,50
센세이셔널,애슐리 워드,상상스퀘어,19800,2024년 01월,18153,9.3,2024,4,자연과학,1,50
호르몬은 어떻게 나를 움직이는가,막스 니우도르프,어크로스,19800,2024년 04월,18573,9.6,2024,4,자연과학,1,50
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2024,4,자연과학,1,50
침팬지 폴리틱스,"프란스 드 발 글/장대익, 황상익 역",바다출판사,16200,2018년 03월,67032,9.6,2024,4,자연과학,1,60
세상을 움직이는 놀라운 물리학,유리 비로베츠,미디어숲,16020,2024년 04월,5370,9.9,2024,4,자연과학,1,60
코스모스,칼 에드워드 세이건,사이언스북스,17910,2006년 12월,197538,9.6,2024,4,자연과학,1,60
[예스리커버] 물고기는 존재하지 않는다,룰루 밀러,곰출판,15300,2021년 12월,211548,9,2024,4,자연과학,1,60
센세이셔널,애슐리 워드,상상스퀘어,19800,2024년 01월,18153,9.3,2024,4,자연과학,1,60
문과 남자의 과학 공부,유시민,돌베개,15750,2023년 06월,356358,9.3,2024,4,자연과학,1,60
의학의 대가들,앤드루 램,상상스퀘어,22500,2023년 09월,43419,9.7,2024,4,자연과학,1,60
명상하는 뇌,"대니얼 골먼, 리처드 J. 데이비드슨",김영사,18000,2022년 05월,7302,9.7,2024,4,자연과학,1,60
꿈의 인문학,싯다르타 히베이루,흐름출판,31500,2024년 03월,5772,9.8,2024,4,자연과학,1,60
이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,18000,2018년 10월,180759,9.3,2024,4,자연과학,1,60
코스모스,칼 에드워드 세이건,사이언스북스,17910,2006년 12월,197538,9.6,2024,4,자연과학,0,10
[예스리커버] 물고기는 존재하지 않는다,룰루 밀러,곰출판,15300,2021년 12월,211548,9,2024,4,자연과학,0,10
KREYSZIG 공업수학 (상),에르빈 크라이스치히,텍스트북스,35000,2022년 02월,9546,9,2024,4,자연과학,0,10
이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,18000,2018년 10월,180759,9.3,2024,4,자연과학,0,10
미적분의 쓸모,한화택,더퀘스트,17550,2022년 05월,27411,9.6,2024,4,자연과학,0,10
부분과 전체,베르너 카를 하이젠베르크,서커스출판상회,20700,2023년 06월,18957,9.4,2024,4,자연과학,0,10
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2024,4,자연과학,0,10
[예스리커버] 하늘과 바람과 별과 인간,김상욱,바다출판사,16020,2023년 05월,140127,9.2,2024,4,자연과학,0,10
수학의 쓸모,"닉 폴슨, 제임스 스콧",더퀘스트,19800,2020년 04월,27477,9.4,2024,4,자연과학,0,10
물리의 정석 : 고전 역학 편,"레너드 서스킨드, 조지 라보프스키",사이언스북스,16650,2017년 08월,4506,9.9,2024,4,자연과학,0,10
[예스리커버] 물고기는 존재하지 않는다,룰루 밀러,곰출판,15300,2021년 12월,211548,9,2024,4,자연과학,0,20
코스모스,칼 에드워드 세이건,사이언스북스,17910,2006년 12월,197538,9.6,2024,4,자연과학,0,20
이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,18000,2018년 10월,180759,9.3,2024,4,자연과학,0,20
진짜 하루만에 이해하는 반도체 산업,박진성,티더블유아이지,21420,2023년 02월,26352,9.5,2024,4,자연과학,0,20
2024 에듀윌 건설안전기사 필기 7개년 기출문제집,"김충민, 김민수 편저",에듀윌,27900,2023년 08월,23358,9.8,2024,4,자연과학,0,20
침팬지 폴리틱스,"프란스 드 발 글/장대익, 황상익 역",바다출판사,16200,2018년 03월,67032,9.6,2024,4,자연과학,0,20
[예스리커버] 유현준의 인문 건축 기행,유현준,을유문화사,17550,2023년 05월,107616,9.5,2024,4,자연과학,0,20
비전공자도 이해할 수 있는 AI 지식,박상길,반니,17820,2023년 04월,44376,9.5,2024,4,자연과학,0,20
KREYSZIG 공업수학 (상),에르빈 크라이스치히,텍스트북스,35000,2022년 02월,9546,9,2024,4,자연과학,0,20
과학혁명의 구조,토마스 쿤,까치(까치글방),16200,2013년 09월,18093,9,2024,4,자연과학,0,20
코스모스,칼 에드워드 세이건,사이언스북스,17910,2006년 12월,197538,9.6,2024,4,자연과학,0,30
진짜 하루만에 이해하는 반도체 산업,박진성,티더블유아이지,21420,2023년 02월,26352,9.5,2024,4,자연과학,0,30
이기적 유전자 The Selfish Gene,리처드 도킨스,을유문화사,18000,2018년 10월,180759,9.3,2024,4,자연과학,0,30
침팬지 폴리틱스,"프란스 드 발 글/장대익, 황상익 역",바다출판사,16200,2018년 03월,67032,9.6,2024,4,자연과학,0,30
[예스리커버] 물고기는 존재하지 않는다,룰루 밀러,곰출판,15300,2021년 12월,211548,9,2024,4,자연과학,0,30
과학혁명의 구조,토마스 쿤,까치(까치글방),16200,2013년 09월,18093,9,2024,4,자연과학,0,30
