Year,Gender,Age_range,Amount_of_reading_per_year
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,7
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,8
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,9
2019,2,50s,7
2019,2,50s,9
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,2,50s,10
2019,1,60over,4
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,6
2019,1,60over,5
2019,1,60over,6
2019,1,60over,6
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,6
2019,1,60over,6
2019,1,60over,7
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,8
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,9
2019,1,60over,6
2019,1,60over,7
2019,1,60over,7
2019,1,60over,7
2019,1,60over,8
2019,1,60over,9
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,1,60over,10
2019,2,60over,2
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,6
2019,2,60over,4
2019,2,60over,4
2019,2,60over,5
2019,2,60over,6
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,7
2019,2,60over,6
2019,2,60over,7
2019,2,60over,8
2019,2,60over,8
2019,2,60over,8
2019,2,60over,8
2019,2,60over,8
2019,2,60over,8
2019,2,60over,8
2019,2,60over,8
2019,2,60over,8
2019,2,60over,8
2019,2,60over,8
2019,2,60over,8
