Publisher,Category,Title,Sales,Year,Month,Age
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 사회탐구영역 사회 문화 (2017),423 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 과학탐구영역 생명과학 1 (2017),384 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 사회탐구영역 생활과 윤리 (2017),359 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 과학탐구영역 화학 1 (2017),303 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 과학탐구영역 지구과학 1 (2017),302 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 사회탐구영역 한국지리 (2017),264 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 2018학년도 수능연계교재의 VOCA 1800 (2017),196 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBSi 강의노트 수능개념 윤혜정의 개념의 나비효과 (2017),140 권,2017,02,1
더북컴퍼니(Thebookcompany)(잡지),잡지,싱글즈 Singles (월간) 3월호 + [부록] 라비오뜨 나이트 어페어 이브닝 마스크 80ml + [별책부록] 트렌드 스냅북,146 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 과학탐구영역 물리 1 (2017),122 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 사회탐구영역 법과 정치 (2017),110 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 사회탐구영역 세계지리 (2017),110 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBSi 강의노트 수능개념 윤혜정의 개념의 나비효과 미니과제 (2017),105 권,2017,02,1
키출판사,초중고생학습서,매3비 - 매일 지문 3개씩 푸는 비문학 독서 수능기출 (2017),101 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 사회탐구영역 윤리와 사상 (2017),86 권,2017,02,1
시공사(단행본),소설,바람의 열두 방향,81 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 사회탐구영역 동아시아사 (2017),80 권,2017,02,1
예담,시/에세이,어쩌면 별들이 너의 슬픔을 가져갈지도 몰라,78 권,2017,02,1
대원씨아이(만화/잡지),만화/라이트노벨,하이큐!! 23,68 권,2017,02,1
키출판사,초중고생학습서,매3문 - 매일 지문 3개씩 푸는 문학 수능기출 (2017),64 권,2017,02,1
(주)태건연구소,초중고생학습서,2018 설민석 수능 한국사 개념완성 + 필기노트 세트,62 권,2017,02,1
대원씨아이,소설,너의 이름은.,54 권,2017,02,1
시드앤피드(Seed&Feed),시/에세이,너의 안부를 묻는 밤,53 권,2017,02,1
현대문학,소설,나미야 잡화점의 기적,51 권,2017,02,1
도서출판세계사,역사,설민석의 조선왕조실록,51 권,2017,02,1
알에이치코리아(RHK),소설,도깨비 2,51 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 과학탐구영역 생명과학 2 (2017),50 권,2017,02,1
좋은책신사고,초중고생학습서,신사고 쎈 확률과 통계 (2017),49 권,2017,02,1
좋은책신사고,초중고생학습서,신사고 쎈 미적분 1 (2017),46 권,2017,02,1
키출판사,초중고생학습서,예비 매3비 - 매일 지문 3개씩 푸는 비문학 독서 기출,44 권,2017,02,1
심플라이프,자기계발,자존감 수업,41 권,2017,02,1
마더텅,초중고생학습서,2018 수능대비 마더텅 수능기출문제집 영어 독해 (2017),41 권,2017,02,1
알에이치코리아(RHK),시/에세이,도깨비 포토에세이,43 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 사회탐구영역 세계사 (2017),41 권,2017,02,1
마더텅,초중고생학습서,2018 수능대비 마더텅 수능기출문제집 국어 문학 (2017),39 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 강의노트 Rose Lee의 Grammar Holic,36 권,2017,02,1
알에이치코리아(RHK),소설,도깨비 1,37 권,2017,02,1
대원씨아이(만화/잡지),만화/라이트노벨,너의 이름은 2,36 권,2017,02,1
두산매거진,잡지,지큐 GQ (월간) 3월호,36 권,2017,02,1
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 영어영역 영어 (2017),719 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 영어영역 영어독해연습 (2017),676 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 국어영역 문학 (2017),632 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 국어영역 독서 (2017),622 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 국어영역 화법 작문 문법 (2017),615 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 수학영역 확률과 통계 (2017),581 권,2017,02,2
심플라이프,자기계발,자존감 수업,537 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 영어영역 영어듣기 (2017),481 권,2017,02,2
예담,시/에세이,어쩌면 별들이 너의 슬픔을 가져갈지도 몰라,429 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 한국사영역 한국사 (2017),375 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 수학영역 미적분 2 (2017),323 권,2017,02,2
세계사,역사,설민석의 조선왕조실록,304 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 수학영역 기하와 벡터 (2017),316 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 수학영역 수학 2 & 미적분 1 (2017),292 권,2017,02,2
로크미디어,자기계발,완벽한 공부법,280 권,2017,02,2
시드앤피드(Seed&Feed),시/에세이,너의 안부를 묻는 밤,243 권,2017,02,2
현대문학,소설,나미야 잡화점의 기적,214 권,2017,02,2
말글터,시/에세이,언어의 온도 (100만부 돌파 기념 양장 특별판),209 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 과학탐구영역 지구과학 1 (2017),207 권,2017,02,2
알에이치코리아(RHK),소설,도깨비 2,196 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 과학탐구영역 생명과학 1 (2017),188 권,2017,02,2
위즈덤하우스,자기계발,영어책 한 권 외워봤니?,180 권,2017,02,2
해커스어학연구소,국어/외국어/사전,해커스 토익 보카,186 권,2017,02,2
비즈니스북스,자기계발,그릿 GRIT,300 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 사회탐구영역 생활과 윤리 (2017),149 권,2017,02,2
허스트중앙(HEARST JOONGANG),잡지,코스모폴리탄 COSMOPOLITAN (월간) 3월호 + [부록] 프레쉬 2종 세트 (2종중 1종 랜덤증정) + [책속부록] YOUTH 2인 관람권,234 권,2017,02,2
YBM(와이비엠),국어/외국어/사전,ETS 신토익 공식실전서 LC(리스닝),167 권,2017,02,2
알에이치코리아(RHK),소설,도깨비 1,144 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 사회탐구영역 사회 문화 (2017),146 권,2017,02,2
한빛비즈,인문,지적 대화를 위한 넓고 얕은 지식,176 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 과학탐구영역 화학 1 (2017),144 권,2017,02,2
해냄출판사,소설,공터에서,144 권,2017,02,2
YBM(와이비엠),국어/외국어/사전,ETS 신토익 공식실전서 RC(리딩),155 권,2017,02,2
한국교육방송공사(도서),초중고생학습서,EBSi 강의노트 수능개념 윤혜정의 개념의 나비효과 (2017),133 권,2017,02,2
비즈니스북스,자기계발,아침 5시의 기적,129 권,2017,02,2
알에이치코리아(RHK),시/에세이,도깨비 포토에세이,119 권,2017,02,2
밝은세상,소설,브루클린의 소녀,129 권,2017,02,2
인플루엔셜,자기계발,미움받을 용기,113 권,2017,02,2
해커스어학연구소,국어/외국어/사전,해커스 신토익 Reading,114 권,2017,02,2
대원씨아이,소설,너의 이름은.,113 권,2017,02,2
넥서스,국어/외국어/사전,영어회화 100일의 기적,112 권,2017,02,2
세계사,역사,설민석의 조선왕조실록,993 권,2017,02,3
심플라이프,인문,자존감 수업,783 권,2017,02,3
위즈덤하우스,자기계발,영어책 한 권 외워봤니?,726 권,2017,02,3
위즈덤하우스,시/에세이,어쩌면 별들이 너의 슬픔을 가져갈지도 몰라,806 권,2017,02,3
해냄출판사,소설,공터에서,543 권,2017,02,3
베리북,자기계발,말할 수 없는 비밀 들리지 않는 진실,446 권,2017,02,3
로크미디어,자기계발,완벽한 공부법,416 권,2017,02,3
시공주니어,아동,78층 나무 집,400 권,2017,02,3
코리아닷컴,가정과 생활,못 참는 아이 욱하는 부모(50만 부 발매 기념 리커버 에디션),389 권,2017,02,3
비즈니스북스,자기계발,아침 5시의 기적,364 권,2017,02,3
돌베개,인문,국가란 무엇인가,354 권,2017,02,3
알에이치코리아,소설,쓸쓸하고 찬란하신 도깨비 2,325 권,2017,02,3
말글터,시/에세이,언어의 온도(170만부 기념 에디션),311 권,2017,02,3
재인,소설,기린의 날개,264 권,2017,02,3
위즈덤하우스,시/에세이,자유로울 것,263 권,2017,02,3
청림라이프,건강/미용,스미홈트,254 권,2017,02,3
아르테(arte),시/에세이,빨강머리 앤이 하는 말,260 권,2017,02,3
21세기북스,사회과학,대한민국이 묻는다,249 권,2017,02,3
메가스터디북스,경제경영,클라우스 슈밥의 제4차 산업혁명,331 권,2017,02,3
대원씨아이,소설,너의 이름은.,225 권,2017,02,3
길벗,경제경영,부자를 만드는 부부의 법칙,206 권,2017,02,3
알에이치코리아,소설,쓸쓸하고 찬란하신 도깨비 1,206 권,2017,02,3
엘리,소설,당신 인생의 이야기,202 권,2017,02,3
어스본코리아,유아,Usborne 하루에 한 장 똑똑한 그리기,191 권,2017,02,3
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 영어영역 영어 (2017),"4,698 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 영어영역 영어독해연습 (2017),"4,698 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 국어영역 독서 (2017),"4,348 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 국어영역 화법 작문 문법 (2017),"4,354 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 국어영역 문학 (2017),"4,235 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 수학영역 확률과 통계 (2017),"3,830 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 영어영역 영어듣기 (2017),"3,087 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 한국사영역 한국사 (2017),"2,610 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 수학영역 미적분 2 (2017),"2,271 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 수학영역 기하와 벡터 (2017),"2,124 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 수학영역 수학 2 & 미적분 1 (2017),"2,002 권",2017,02,4
아이휴먼,아동,설민석의 한국사 대모험 1,"1,618 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 과학탐구영역 생명과학 1 (2017),"1,461 권",2017,02,4
도서출판세계사,역사,설민석의 조선왕조실록,"1,437 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 과학탐구영역 지구과학 1 (2017),"1,324 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 과학탐구영역 화학 1 (2017),"1,253 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 사회탐구영역 사회 문화 (2017),"1,225 권",2017,02,4
아이휴먼,아동,설민석의 한국사 대모험 2,"1,227 권",2017,02,4
예담,시/에세이,어쩌면 별들이 너의 슬픔을 가져갈지도 몰라,"1,071 권",2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 사회탐구영역 생활과 윤리 (2017),931 권,2017,02,4
아울북,아동,마법천자문 38,901 권,2017,02,4
해냄출판사,소설,공터에서,908 권,2017,02,4
시공주니어,아동,78층 나무 집,795 권,2017,02,4
위즈덤하우스,자기계발,영어책 한 권 외워봤니?,797 권,2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 과학탐구영역 물리 1 (2017),766 권,2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 수능특강 사회탐구영역 한국지리 (2017),735 권,2017,02,4
심플라이프,자기계발,자존감 수업,740 권,2017,02,4
좋은책신사고,초중고생학습서,신사고 쎈 중등 수학 1 (상/ 2017년용),715 권,2017,02,4
좋은책신사고,초중고생학습서,신사고 쎈 중등 수학 2 (상/ 2017년용),601 권,2017,02,4
좋은책신사고,초중고생학습서,[한정판매]신사고 쎈 수학 초등 6-1 (2017),624 권,2017,02,4
돌베개,사회과학,국가란 무엇인가,504 권,2017,02,4
로크미디어,자기계발,완벽한 공부법,513 권,2017,02,4
좋은책신사고,초중고생학습서,신사고 쎈 고등 수학 1 (2017년용),534 권,2017,02,4
키출판사,초중고생학습서,매3비 - 매일 지문 3개씩 푸는 비문학 독서 수능기출 (2017),501 권,2017,02,4
한국교육방송공사(도서),초중고생학습서,EBS 2018학년도 수능연계교재의 VOCA 1800 (2017),547 권,2017,02,4
좋은책신사고,초중고생학습서,[한정판매]신사고 쎈 수학 초등 5-1 (2017),559 권,2017,02,4
현대문학,소설,나미야 잡화점의 기적,488 권,2017,02,4
좋은책신사고,초중고생학습서,신사고 쎈 중등 수학 3 (상/ 2017년용),519 권,2017,02,4
알에이치코리아(RHK),소설,도깨비 2,467 권,2017,02,4
비즈니스북스,자기계발,그릿 GRIT,510 권,2017,02,4
대원씨아이,소설,너의 이름은.,525 권,2017,02,4
한빛비즈,인문,지적 대화를 위한 넓고 얕은 지식,439 권,2017,02,4
비상교육,초중고생학습서,오투 중등 과학 1-1 (2017),447 권,2017,02,4
